2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,u
4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,l
4,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,l
8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,u
8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,l
8,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,l
8,4,0,0,4,0,0,0,0,0,0,0,0,0,0,2,u
8,4,0,0,4,0,0,0,0,0,0,0,2,0,2,0,l
8,4,0,0,4,0,2,0,0,0,0,0,4,0,0,0,l
16,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,u
16,4,2,2,0,0,0,0,0,0,0,0,2,0,0,0,l
16,8,0,0,0,2,0,0,0,0,0,0,2,0,0,0,l
16,8,0,2,2,2,0,0,0,0,0,0,0,0,0,0,u
16,8,2,0,4,0,0,0,0,0,0,0,2,0,0,0,l
16,8,2,0,4,0,0,2,2,0,0,0,0,0,0,0,u
16,8,2,0,4,2,0,0,2,0,2,0,0,0,0,0,l
16,8,2,0,4,2,0,0,4,0,0,0,0,0,0,2,l
16,8,2,2,8,2,0,2,0,0,0,0,0,0,0,0,u
16,8,4,0,8,4,0,0,2,0,0,0,0,0,0,0,l
16,8,4,0,8,4,0,0,2,2,0,0,0,0,0,0,l
16,8,4,0,8,4,0,2,2,2,0,0,0,0,0,0,u
16,8,4,2,8,4,0,0,2,2,0,0,0,2,0,0,u
16,8,4,2,8,4,0,0,4,0,0,0,2,0,0,4,l
16,8,4,2,8,4,0,0,4,0,0,0,2,4,0,2,l
16,16,4,4,8,2,0,0,4,0,0,0,2,0,0,0,u
32,8,2,0,8,2,0,0,4,0,0,0,2,0,0,0,l
32,8,2,0,8,2,0,0,4,0,0,0,2,2,0,0,l
32,8,2,0,8,2,0,2,4,0,0,0,4,0,0,0,l
32,8,2,2,16,2,0,0,0,0,0,0,0,0,0,2,u
32,8,4,0,16,2,0,0,0,0,0,0,2,0,2,0,l
32,8,4,0,16,2,0,0,0,0,0,0,4,0,2,0,l
32,8,4,2,16,2,0,0,0,0,0,0,4,2,0,0,l
32,8,4,2,16,2,0,0,2,0,0,0,4,2,0,0,l
32,8,4,2,16,2,0,0,2,0,0,0,4,2,0,4,l
32,8,4,2,16,4,0,4,2,0,0,2,4,0,0,0,u
32,8,4,2,16,8,0,2,4,0,0,0,4,0,0,0,l
32,16,4,4,16,0,0,2,8,0,0,0,0,0,0,0,u
32,16,4,4,16,0,0,2,8,0,2,0,0,0,0,0,u
32,16,4,4,16,0,2,2,8,0,0,0,0,0,4,0,u
0,32,16,8,0,0,16,4,0,0,0,8,0,2,0,4,r
0,32,32,8,0,2,0,4,2,0,0,8,0,0,0,4,u
64,8,0,0,2,4,0,0,2,8,2,0,4,0,0,0,l
64,8,0,0,2,4,0,0,2,8,2,2,4,0,0,0,l
64,8,0,0,2,4,0,2,2,8,4,0,4,0,0,0,l
64,8,4,2,4,4,0,0,4,8,2,0,0,0,0,0,u
64,8,4,2,8,4,2,0,0,8,0,2,0,0,0,0,u
64,8,4,2,8,4,2,0,8,2,0,2,0,0,0,0,l
64,8,4,4,16,4,2,0,0,2,0,0,2,0,0,0,u
64,16,0,0,16,4,2,0,2,0,2,0,2,0,0,0,l
64,16,4,0,16,4,0,0,4,0,0,0,0,0,2,0,u
64,16,4,0,16,4,2,0,4,0,0,0,2,0,0,0,u
64,16,4,0,16,4,2,0,4,0,0,2,2,0,0,0,u
64,16,4,2,16,4,2,0,4,2,0,0,2,0,0,0,u
64,16,4,2,16,4,2,0,4,2,0,0,2,2,0,0,u
64,16,4,2,16,8,2,0,4,0,0,0,2,0,0,2,u
64,16,4,4,16,8,2,0,4,2,0,0,2,0,0,0,u
64,16,8,0,16,8,2,0,4,2,0,0,2,0,0,2,l
64,16,8,2,16,8,2,0,4,2,0,2,2,0,0,0,u
64,16,8,4,16,8,2,0,4,2,0,0,2,2,0,0,u
64,16,8,4,16,8,2,0,4,4,0,0,2,0,0,2,u
64,16,8,4,16,8,2,0,8,2,0,0,4,0,0,0,l
64,16,8,4,16,8,2,0,8,2,0,0,4,0,2,0,u
64,16,8,4,16,8,2,0,8,2,0,0,4,2,2,0,l
64,16,8,4,16,8,2,0,8,2,0,0,8,0,0,2,l
64,16,8,4,32,8,2,2,0,2,0,0,0,4,0,0,u
64,16,8,4,32,8,4,0,2,0,0,2,4,0,0,0,l
64,16,8,4,32,8,4,2,2,2,0,0,4,0,0,0,u
64,16,8,4,32,8,4,2,2,2,0,0,4,0,0,2,u
64,16,8,8,32,8,4,0,2,2,0,0,4,0,0,2,u
64,32,0,0,32,8,4,2,4,0,0,0,4,2,0,0,l
64,32,4,2,32,8,0,0,8,2,0,2,0,0,0,0,u
64,32,4,4,32,8,0,2,8,2,0,0,0,0,0,0,u
64,32,8,0,32,8,2,0,8,2,0,0,0,0,2,0,l
64,32,8,0,32,8,4,0,8,2,0,2,0,0,0,0,u
64,32,8,2,32,8,4,0,8,2,0,0,0,2,0,0,u
64,32,8,2,32,8,4,0,8,4,2,0,0,0,0,0,u
64,32,8,2,32,8,4,0,8,4,2,0,2,0,0,0,l
64,32,8,2,32,8,4,0,8,4,2,2,2,0,0,0,u
64,32,8,4,32,8,4,2,8,4,2,0,2,0,0,0,u
64,32,8,4,32,8,4,2,8,4,2,0,2,0,0,2,u
64,32,8,8,32,8,4,0,8,4,2,0,2,0,2,0,u
64,32,16,0,32,8,4,0,8,4,2,0,4,0,2,0,l
64,32,16,0,32,8,8,0,8,4,0,0,4,0,0,2,u
64,32,16,0,32,16,0,0,8,4,0,4,4,2,0,0,l
0,64,32,16,0,0,32,16,0,2,0,16,0,0,4,2,r
0,64,64,16,0,2,4,32,0,0,0,2,0,0,2,0,u
128,16,0,0,2,4,32,2,2,0,0,0,2,0,0,0,l
128,16,32,2,2,4,0,0,4,4,0,0,0,0,0,0,u
128,16,32,2,2,8,2,0,4,0,0,0,0,0,0,0,u
128,16,32,2,0,2,8,2,0,0,0,4,0,2,0,0,r
128,16,32,4,2,4,8,4,0,0,0,0,0,0,0,0,u
128,16,32,8,2,4,8,0,2,0,0,0,0,0,0,0,u
128,16,32,8,0,2,4,8,0,0,0,2,0,2,0,0,r
128,16,32,16,0,4,4,2,0,0,0,0,0,0,0,2,u
128,16,32,16,0,2,8,2,0,0,0,0,0,0,0,2,r
128,16,32,16,0,2,8,4,0,0,0,0,0,0,0,2,u
128,16,32,16,0,2,8,4,0,0,0,2,0,0,2,0,u
128,16,32,16,0,2,8,4,2,0,2,2,0,0,0,0,u
128,16,32,16,2,8,4,0,2,4,0,2,0,0,0,0,l
128,16,32,16,4,8,4,2,0,4,0,0,0,0,0,2,u
128,16,32,16,4,8,4,4,0,4,2,0,0,0,0,0,u
128,16,32,16,4,16,0,0,4,2,2,0,0,0,0,0,l
128,32,32,16,8,2,2,2,0,0,0,0,0,0,0,0,u
128,64,16,0,8,2,4,0,0,2,0,0,0,0,0,0,l
128,64,16,0,8,4,4,0,2,0,0,0,0,0,0,0,u
128,64,16,0,16,0,0,0,2,0,0,2,0,0,0,0,l
128,64,16,0,16,0,0,0,4,0,0,2,0,0,0,0,l
128,64,16,2,16,0,0,0,4,0,2,0,0,0,0,0,u
128,64,16,2,0,0,0,16,0,0,4,2,2,0,0,0,r
128,64,16,2,0,0,0,16,2,0,4,2,0,0,0,2,r
128,64,16,2,16,0,0,0,2,4,2,0,2,0,2,0,l
128,64,16,2,16,4,4,2,4,0,0,0,0,0,0,0,u
128,64,16,4,16,4,4,0,4,0,0,0,0,2,0,0,u
128,64,16,4,16,8,0,0,4,0,2,0,2,0,0,0,l
128,64,16,4,16,8,2,2,4,0,0,0,2,0,0,0,u
128,64,16,4,16,8,4,2,4,0,0,0,2,0,0,0,l
128,64,16,4,16,8,4,2,4,0,0,0,2,0,0,2,u
128,64,16,4,16,8,4,2,4,0,0,0,4,0,0,4,l
128,64,16,4,16,8,4,2,8,0,2,4,0,0,0,0,u
128,64,16,4,16,8,4,2,8,2,4,0,0,0,2,0,l
128,64,16,4,16,8,4,2,8,2,4,2,2,0,0,0,l
128,64,16,8,16,8,8,0,8,2,0,0,2,0,2,0,u
128,64,16,8,32,0,0,0,8,2,0,0,4,0,2,0,l
128,64,16,8,32,2,2,0,8,2,0,0,4,0,0,0,u
128,64,16,8,32,4,0,2,8,2,0,0,4,0,0,0,l
128,64,16,8,32,4,0,2,8,2,0,2,4,0,0,0,u
128,64,16,8,32,4,2,4,8,2,0,0,4,0,0,0,u
128,64,16,8,32,4,2,4,8,2,0,0,4,2,0,0,u
128,64,16,8,32,8,2,4,8,2,0,0,4,0,0,0,u
128,64,16,8,32,8,2,4,8,2,0,4,4,0,0,0,u
128,64,16,16,32,8,2,0,8,2,0,2,4,0,0,0,u
128,64,16,16,32,8,2,2,8,2,0,2,4,0,0,0,u
128,64,32,2,32,8,4,0,8,4,0,0,4,0,0,0,l
128,64,32,2,32,8,4,0,8,4,0,2,4,0,0,0,u
128,64,32,4,32,8,4,0,8,4,0,0,4,0,0,2,u
128,64,32,4,32,8,4,2,8,4,0,0,4,0,0,2,u
128,64,32,8,32,8,4,0,8,4,0,0,4,0,2,0,u
128,64,32,8,32,8,4,0,8,4,2,0,4,2,0,0,u
128,64,32,8,32,8,4,0,8,4,2,0,4,2,2,0,u
128,64,32,8,32,8,8,0,8,4,2,0,4,2,0,0,u
128,64,32,8,32,16,0,2,8,4,2,0,4,2,0,0,l
128,64,32,8,32,16,2,2,8,4,2,0,4,2,0,0,u
128,64,32,8,32,16,4,0,8,4,2,0,4,2,0,2,l
128,64,32,8,32,16,4,2,8,4,2,2,4,2,0,0,u
128,64,32,8,32,16,4,4,8,4,2,0,4,2,2,0,u
128,64,32,8,32,16,8,0,8,4,2,0,8,0,0,2,l
128,64,32,8,32,16,8,2,16,4,2,0,0,0,2,0,u
128,64,32,8,32,16,8,2,16,4,4,0,0,2,0,0,u
128,64,32,8,32,16,8,2,16,8,0,0,2,4,0,0,l
128,64,32,8,32,16,8,2,0,0,16,8,0,2,2,4,r
128,64,32,8,32,16,8,2,16,8,0,0,4,4,2,0,l
128,64,32,8,32,16,8,2,16,8,2,0,4,4,0,4,u
128,64,32,8,32,16,8,2,16,8,2,0,4,8,2,0,l
128,64,32,8,32,32,8,2,16,0,4,0,4,0,0,2,u
128,64,32,8,64,8,2,2,16,4,0,0,4,2,0,0,l
128,64,32,8,0,64,8,4,0,0,16,4,0,2,4,2,r
128,128,32,16,0,2,8,2,0,2,16,0,0,0,4,0,u
256,32,16,0,2,8,2,0,2,16,0,0,4,2,0,0,l
256,32,16,2,4,8,2,0,4,16,0,0,0,2,0,0,u
256,32,16,2,8,8,2,0,0,16,0,0,0,2,0,2,u
256,32,16,2,16,2,0,0,16,0,0,2,4,0,0,0,l
256,32,16,4,32,2,0,0,4,0,0,0,0,0,0,4,u
256,32,16,4,0,0,32,2,0,2,0,4,0,0,0,4,r
256,32,16,4,32,2,0,4,2,4,0,0,4,0,0,0,l
256,32,16,8,32,2,0,0,2,4,0,0,4,0,0,2,u
256,32,16,8,0,0,32,2,0,0,2,4,2,0,4,2,r
256,32,16,8,32,2,0,0,2,4,0,0,2,4,2,2,l
256,32,16,8,0,0,32,2,0,0,2,4,2,0,2,8,r
256,32,16,8,2,2,32,2,0,0,4,4,0,0,0,8,u
256,32,16,8,4,32,2,0,8,4,0,0,8,0,0,0,l
256,64,16,8,4,4,2,2,16,0,0,0,0,0,0,0,u
256,64,16,8,4,8,0,0,16,0,0,2,0,0,0,0,l
256,64,16,8,4,8,0,2,16,0,0,0,0,2,0,0,u
256,64,16,8,4,8,2,0,16,0,0,0,2,0,0,2,l
256,64,16,8,4,8,2,2,16,0,0,2,2,0,0,0,u
256,64,16,8,4,8,4,2,16,2,0,0,2,0,0,0,l
256,64,16,8,4,8,4,2,16,2,0,2,2,0,0,0,l
256,64,16,8,4,8,4,4,16,2,0,0,2,0,0,2,u
256,64,16,8,4,16,0,0,16,2,0,2,4,0,0,0,l
256,64,16,8,4,16,0,2,16,2,0,0,4,0,0,2,u
256,64,16,8,4,16,0,4,16,2,0,2,4,0,0,0,u
256,64,16,8,4,16,0,4,16,2,2,2,4,0,0,0,u
256,64,16,8,4,16,4,0,16,2,4,2,4,0,0,0,l
256,64,16,8,4,16,4,2,16,2,4,2,4,0,0,0,l
256,64,16,8,4,16,8,4,16,2,0,0,4,0,2,0,u
256,64,16,8,4,16,8,4,16,2,0,0,4,2,2,0,l
256,64,16,8,4,16,8,4,16,4,2,0,4,2,0,0,u
256,64,16,8,4,16,8,4,16,4,2,2,4,2,0,0,u
256,64,16,8,4,16,8,4,16,8,2,0,4,2,0,0,l
256,64,16,8,4,16,8,4,16,8,2,0,4,2,2,0,l
256,64,16,8,4,16,8,4,16,8,2,2,8,0,0,0,l
256,64,16,8,4,16,8,4,16,8,4,0,8,0,0,2,l
256,64,16,8,4,16,8,4,16,8,4,0,8,2,0,2,l
256,64,16,8,4,16,8,4,16,8,4,4,8,4,0,0,l
256,64,16,16,4,16,8,2,16,8,4,0,8,4,0,0,u
256,64,32,2,4,16,8,2,16,8,4,0,8,4,0,0,l
256,64,32,4,4,16,8,0,16,8,4,0,8,4,0,2,u
256,64,32,4,4,16,8,2,16,8,4,0,8,4,2,0,l
256,64,32,4,4,16,8,2,16,8,4,0,8,4,2,4,l
256,64,32,4,4,16,8,2,16,8,4,4,8,4,2,2,u
256,64,32,4,4,16,8,2,32,0,0,0,16,0,2,0,l
256,64,32,4,4,16,8,2,32,2,0,0,16,2,0,0,l
256,64,32,4,4,16,8,2,32,4,0,0,16,2,0,0,u
256,64,32,4,4,16,8,2,32,4,0,0,16,2,2,0,u
256,64,32,4,4,16,8,2,32,4,2,0,16,4,0,0,l
256,64,32,4,4,16,8,2,32,8,2,0,16,0,2,0,u
256,64,32,4,4,16,8,2,32,8,4,2,16,0,0,0,u
256,64,32,8,4,16,8,0,32,8,4,0,16,0,4,0,u
256,64,32,8,4,16,16,0,32,8,2,0,16,0,0,0,u
256,64,32,8,4,32,0,2,32,8,2,0,16,0,0,0,l
256,64,32,8,0,4,32,2,0,32,8,2,0,2,0,16,r
256,64,64,8,0,4,8,4,0,32,0,16,2,2,0,0,u
256,128,8,2,4,8,4,0,32,16,0,0,4,0,0,0,l
256,128,8,2,4,8,4,0,32,16,0,0,4,0,4,0,l
256,128,16,2,4,8,0,0,32,16,0,0,4,2,0,0,u
256,128,16,2,4,8,0,0,32,16,0,2,4,2,0,0,l
256,128,16,4,4,8,0,0,32,16,2,0,4,2,0,0,u
256,128,16,4,4,8,0,2,32,16,2,0,4,2,0,0,l
256,128,16,4,4,8,2,2,32,16,0,2,4,2,0,0,u
256,128,16,8,4,8,2,0,32,16,2,0,4,2,0,0,u
256,128,16,8,4,8,4,0,32,16,0,0,4,2,0,2,u
256,128,16,8,4,8,4,0,32,16,0,0,8,0,2,0,l
256,128,16,8,4,8,4,0,32,16,0,0,8,2,2,0,l
256,128,16,8,4,8,4,0,32,16,2,0,8,4,0,0,l
256,128,16,8,4,8,4,0,32,16,2,2,8,4,0,0,l
256,128,16,8,4,8,4,2,32,16,4,0,8,4,0,0,l
256,128,16,8,4,8,8,2,32,16,0,2,8,4,0,0,u
256,128,16,8,4,16,2,0,32,16,2,0,8,4,2,0,l
256,128,16,8,4,32,2,0,32,4,4,0,8,0,2,0,u
256,128,16,8,4,32,2,0,32,8,0,0,8,2,0,2,l
256,128,16,8,4,32,2,0,32,8,0,4,8,4,0,0,l
256,128,16,8,0,4,32,2,0,32,8,4,2,0,8,4,r
256,128,16,8,4,32,2,0,32,8,4,0,2,8,4,2,l
256,128,16,8,4,32,2,0,32,8,4,2,2,8,4,2,l
256,128,16,8,4,32,2,4,32,16,8,0,2,2,0,0,u
256,128,16,8,4,32,2,4,32,16,8,0,4,0,0,2,l
256,128,16,8,4,32,2,4,32,16,8,2,4,0,2,0,u
256,128,16,8,4,32,2,4,32,16,8,2,2,0,4,2,r
256,128,16,16,4,32,2,0,32,16,8,2,2,0,4,0,u
256,128,32,0,4,32,2,0,32,16,8,2,2,4,2,0,l
256,128,32,0,4,32,2,2,32,16,8,2,2,4,2,0,l
256,128,32,4,4,32,2,0,32,16,8,2,2,4,2,0,u
256,128,32,4,4,32,2,2,32,16,8,0,2,4,2,2,u
256,128,32,4,4,32,4,0,32,16,8,0,2,8,0,2,l
256,128,32,4,4,32,4,2,32,16,8,0,2,8,2,0,l
256,128,32,4,4,32,4,2,32,16,8,2,2,8,2,0,u
256,128,32,8,4,32,4,0,32,16,8,2,2,8,2,0,u
256,128,32,8,4,32,4,0,32,16,8,2,2,8,2,2,l
256,128,32,8,4,32,4,0,32,16,8,2,2,8,4,2,l
256,128,32,8,4,32,4,4,32,16,8,0,2,8,4,2,u
256,128,32,8,4,32,8,2,32,16,8,0,2,8,4,2,l
256,128,32,8,4,32,16,4,32,16,4,0,2,8,4,0,u
256,128,32,8,4,32,16,4,2,32,16,4,0,2,8,4,r
256,128,64,8,4,64,8,4,2,2,0,8,2,0,0,0,u
256,128,64,8,4,64,8,4,0,0,4,8,0,0,2,2,r
256,128,64,8,4,64,8,4,4,8,0,2,4,0,0,0,l
256,128,64,8,4,64,8,4,8,8,0,2,0,0,2,0,u
256,128,64,8,4,64,8,4,8,8,2,2,0,0,2,0,u
256,128,64,8,4,64,8,4,0,0,16,4,0,0,2,2,r
256,128,64,16,4,64,8,2,2,0,16,0,0,0,2,0,u
256,128,64,16,4,64,8,2,2,2,16,0,0,0,2,0,u
256,128,64,16,4,64,8,2,4,16,0,0,2,0,2,0,l
256,128,64,16,8,64,8,2,2,16,2,0,0,2,0,0,u
256,128,64,16,8,64,8,2,2,2,16,2,0,0,0,2,r
256,128,64,16,8,64,8,2,2,2,16,4,0,0,0,2,u
256,128,64,16,8,64,8,2,2,2,16,4,0,2,0,2,u
256,128,64,16,8,64,8,2,4,16,4,0,4,0,0,2,l
256,128,64,16,16,64,8,4,0,16,4,0,0,2,0,0,u
256,128,64,16,16,64,8,4,0,0,16,4,0,0,2,2,r
256,128,64,16,16,64,8,8,0,0,16,2,0,0,2,2,u
256,128,64,16,16,64,16,2,16,2,0,0,4,0,0,0,l
256,128,64,16,16,64,16,2,16,2,2,0,4,0,0,0,l
256,128,64,16,16,64,16,2,16,4,0,0,4,0,0,4,l
256,128,64,16,16,64,16,2,16,4,0,0,8,0,0,4,l
256,128,64,16,32,64,16,2,8,4,2,4,0,0,0,0,u
256,128,64,16,32,64,16,2,8,4,2,4,0,0,0,2,u
256,128,64,16,32,64,16,2,8,4,2,4,2,0,2,0,l
256,128,64,16,32,64,16,2,8,4,4,4,2,0,2,0,u
256,128,64,16,32,64,16,2,8,4,8,0,4,0,2,0,l
256,128,64,16,32,64,16,2,8,4,8,2,4,0,2,0,u
256,128,64,16,32,64,16,4,8,4,8,0,4,2,2,0,u
256,128,64,16,32,64,16,4,8,4,8,2,8,0,0,0,l
256,128,64,16,32,64,16,4,16,4,8,2,0,0,0,2,u
256,128,64,16,32,64,16,4,16,4,8,2,2,2,0,0,l
256,128,64,16,32,64,16,4,16,4,8,2,4,2,0,0,l
256,128,64,16,32,64,16,4,16,4,8,2,4,2,2,0,l
256,128,64,16,32,64,16,4,16,4,8,2,4,2,2,2,u
256,128,64,16,32,64,16,8,16,4,8,0,4,2,2,2,u
256,128,64,16,32,64,16,8,16,4,8,2,4,2,4,0,l
256,128,64,16,32,64,16,8,16,4,8,2,2,4,2,4,r
256,128,64,16,32,64,16,8,16,8,8,2,2,2,2,4,u
256,128,64,16,32,64,16,8,32,2,2,0,2,4,4,0,l
256,128,64,16,64,64,16,8,2,2,2,0,2,4,4,0,u
256,128,64,16,128,16,8,0,2,4,2,0,2,8,0,0,l
256,128,64,16,128,16,8,0,4,4,2,2,0,8,0,0,u
256,128,64,16,0,128,16,8,0,2,4,8,0,0,0,8,r
256,256,64,16,4,2,16,8,0,0,4,16,0,0,0,0,u
512,64,16,0,4,2,16,8,4,16,2,0,0,0,0,0,l
512,64,32,8,8,2,2,0,0,16,0,0,0,0,2,0,u
512,64,32,8,8,4,0,0,16,0,0,0,2,2,0,0,l
